order_id,order_date,ship_date,customer_id,product_id,quantity,sales,profit,discount,order_year,order_month,is_outlier
CA-2017-124436,2017-03-19,2017-03-22,SA-20830,1481,2,14.624,5.1184,0.2,2017,3,False
CA-2017-124436,2017-03-19,2017-03-22,SA-20830,428,5,697.16,8.7145,0.2,2017,3,True
CA-2017-124436,2017-03-19,2017-03-22,SA-20830,116,1,30.93,12.6813,0.0,2017,3,False
CA-2017-124436,2017-03-19,2017-03-22,SA-20830,1305,7,27.496,9.2799,0.2,2017,3,False
CA-2014-115084,2014-10-18,2014-10-22,LS-17200,1212,6,605.34,145.2816,0.0,2014,10,True
CA-2017-131037,2017-08-22,2017-08-23,TM-21490,854,1,210.008,2.6251,0.2,2017,8,False
CA-2016-111143,2016-11-19,2016-11-22,TT-21265,51,3,54.96,15.9384,0.0,2016,11,False
CA-2014-166744,2014-09-20,2014-09-24,DN-13690,392,3,164.22,50.9082,0.0,2014,9,False
CA-2014-166744,2014-09-20,2014-09-24,DN-13690,1188,3,362.94,36.294,0.0,2014,9,False
CA-2014-166744,2014-09-20,2014-09-24,DN-13690,993,2,59.98,26.3912,0.0,2014,9,False
CA-2016-116561,2016-09-11,2016-09-17,EB-14110,1518,3,332.94,6.6588,0.0,2016,9,False
CA-2016-116561,2016-09-11,2016-09-17,EB-14110,711,2,39.872,12.9584,0.2,2016,9,False
CA-2016-110730,2016-09-23,2016-09-26,CM-11815,87,2,13.68,3.6936,0.0,2016,9,False
CA-2017-146367,2017-08-04,2017-08-08,HM-14860,238,3,3.318,-5.6406,0.8,2017,8,False
CA-2016-149454,2016-07-25,2016-07-26,KM-16375,177,1,10.44,4.8024,0.0,2016,7,False
CA-2016-156265,2016-08-02,2016-08-04,BF-11020,289,2,136.464,15.3522,0.2,2016,8,False
CA-2016-156265,2016-08-02,2016-08-04,BF-11020,1167,3,333.576,33.3576,0.2,2016,8,False
CA-2016-156265,2016-08-02,2016-08-04,BF-11020,1837,2,12.544,4.704,0.2,2016,8,False
US-2015-168914,2015-05-21,2015-05-27,JE-15745,637,8,20.768,-52.9584,0.8,2015,5,False
US-2017-110989,2017-11-03,2017-11-05,EJ-14155,791,3,43.5,10.875,0.0,2017,11,False
CA-2015-106215,2015-04-16,2015-04-21,BN-11470,1499,4,12.576,4.0872,0.2,2015,4,False
US-2016-169369,2016-12-12,2016-12-18,EC-14050,420,5,249.95,19.996,0.0,2016,12,False
US-2016-169369,2016-12-12,2016-12-18,EC-14050,1691,4,49.12,23.0864,0.0,2016,12,False
CA-2015-132318,2015-10-30,2015-11-02,TT-21220,1574,3,182.91,53.0439,0.0,2015,10,False
US-2014-131982,2014-03-07,2014-03-11,NP-18685,421,2,107.648,33.64,0.2,2014,3,False
CA-2015-125185,2015-03-05,2015-03-07,AH-10195,1450,2,99.372,-7.098,0.3,2015,3,False
CA-2015-125185,2015-03-05,2015-03-07,AH-10195,18,2,33.568,-5.4548,0.2,2015,3,False
CA-2016-130078,2016-08-08,2016-08-14,CC-12145,1743,2,10.56,4.752,0.0,2016,8,False
US-2017-114034,2017-01-03,2017-01-08,DL-13315,1689,6,38.88,18.6624,0.0,2017,1,False
US-2017-115595,2017-10-09,2017-10-11,XP-21865,1648,5,35.2,16.544,0.0,2017,10,False
CA-2017-158722,2017-10-20,2017-10-26,MA-17560,1669,3,45.528,15.9348,0.2,2017,10,False
CA-2014-105165,2014-09-07,2014-09-10,SZ-20035,1239,3,196.776,14.7582,0.2,2014,9,False
CA-2014-105165,2014-09-07,2014-09-10,SZ-20035,146,2,2.92,-4.818,0.8,2014,9,False
CA-2014-105165,2014-09-07,2014-09-10,SZ-20035,1349,1,200.795,-22.948,0.3,2014,9,False
CA-2014-105165,2014-09-07,2014-09-10,SZ-20035,313,4,46.688,-2.918,0.2,2014,9,False
CA-2014-105165,2014-09-07,2014-09-10,SZ-20035,528,3,21.864,3.5529,0.2,2014,9,False
CA-2017-147452,2017-09-30,2017-10-03,CS-11845,108,2,11.76,5.7624,0.0,2017,9,False
CA-2017-147452,2017-09-30,2017-10-03,CS-11845,1664,3,167.94,82.2906,0.0,2017,9,False
CA-2017-147452,2017-09-30,2017-10-03,CS-11845,459,1,3.89,1.0114,0.0,2017,9,False
US-2017-114657,2017-11-16,2017-11-21,MH-18115,806,4,52.44,24.1224,0.0,2017,11,False
CA-2017-144484,2017-09-11,2017-09-11,CB-12025,30,4,32.36,11.6496,0.0,2017,9,False
CA-2017-144484,2017-09-11,2017-09-11,CB-12025,945,5,406.6,113.848,0.0,2017,9,False
CA-2017-125913,2017-01-16,2017-01-16,JO-15145,570,4,27.92,8.0968,0.0,2017,1,False
CA-2017-125913,2017-01-16,2017-01-16,JO-15145,978,7,399.672,-14.9877,0.2,2017,1,False
US-2016-158309,2016-11-26,2016-11-29,PA-19060,1842,4,3.744,-2.6208,0.7,2016,11,False
CA-2015-162887,2015-11-07,2015-11-09,SV-20785,1378,3,715.2,178.8,0.0,2015,11,True
CA-2017-147333,2017-12-14,2017-12-20,KL-16555,1089,4,159.8,70.312,0.0,2017,12,False
CA-2017-147333,2017-12-14,2017-12-20,KL-16555,960,5,44.75,8.5025,0.0,2017,12,False
CA-2014-113859,2014-09-13,2014-09-17,BC-11125,1226,6,340.116,-9.7176,0.3,2014,9,False
CA-2014-159681,2014-12-07,2014-12-13,PO-18850,1693,4,105.52,48.5392,0.0,2014,12,False
US-2017-104094,2017-09-07,2017-09-11,AG-10675,1356,1,13.48,1.8872,0.0,2017,9,False
CA-2017-152709,2017-10-07,2017-10-12,DB-13210,1368,2,85.52,22.2352,0.0,2017,10,False
CA-2015-105158,2015-09-05,2015-09-10,SP-20860,1029,2,6.16,2.9568,0.0,2015,9,False
CA-2015-105158,2015-09-05,2015-09-10,SP-20860,1663,3,36.84,17.3148,0.0,2015,9,False
CA-2014-133424,2014-03-30,2014-04-04,Dl-13600,1506,3,15.84,0.0,0.0,2014,3,False
CA-2014-133424,2014-03-30,2014-04-04,Dl-13600,198,3,44.4,22.2,0.0,2014,3,False
CA-2017-105991,2017-05-05,2017-05-06,LH-17020,1340,9,21.24,7.434,0.2,2017,5,False
CA-2017-105991,2017-05-05,2017-05-06,LH-17020,241,8,9.552,-7.3232,0.7,2017,5,False
CA-2017-105991,2017-05-05,2017-05-06,LH-17020,316,3,89.991,-152.9847,0.7,2017,5,False
US-2017-136784,2017-04-30,2017-05-05,AD-10180,1704,4,163.96,80.3404,0.0,2017,4,False
CA-2014-146283,2014-09-08,2014-09-15,KT-16465,733,2,17.904,6.2664,0.2,2014,9,False
CA-2014-146283,2014-09-08,2014-09-15,KT-16465,1363,5,966.7,-13.81,0.3,2014,9,True
CA-2014-146283,2014-09-08,2014-09-15,KT-16465,1456,6,182.112,61.4628,0.2,2014,9,False
CA-2017-151218,2017-06-20,2017-06-23,PJ-19015,1281,1,4.464,0.3348,0.2,2017,6,False
CA-2015-111073,2015-12-26,2015-12-30,MC-18100,942,1,51.588,-15.4764,0.4,2015,12,False
CA-2017-144883,2017-08-15,2017-08-19,BO-11350,203,8,50.4,23.184,0.0,2017,8,False
CA-2017-142174,2017-03-04,2017-03-09,DP-13000,1721,2,89.568,32.4684,0.2,2017,3,False
CA-2017-108791,2017-07-27,2017-07-31,TM-21490,1561,1,14.89,4.0203,0.0,2017,7,False
CA-2017-108791,2017-07-27,2017-07-31,TM-21490,1170,8,543.92,135.98,0.0,2017,7,True
CA-2016-106656,2016-09-23,2016-09-26,DV-13045,1284,2,4.08,1.9176,0.0,2016,9,False
CA-2016-106656,2016-09-23,2016-09-26,DV-13045,219,3,18.9,8.694,0.0,2016,9,False
CA-2016-113831,2016-05-30,2016-06-03,AH-10690,855,10,2275.5,386.835,0.0,2016,5,True
CA-2016-113831,2016-05-30,2016-06-03,AH-10690,1269,6,1979.7,653.301,0.0,2016,5,True
CA-2016-113831,2016-05-30,2016-06-03,AH-10690,179,6,62.1,29.808,0.0,2016,5,False
US-2014-139500,2014-11-16,2014-11-20,AB-10165,1369,2,37.296,-1.0656,0.3,2014,11,False
US-2014-166310,2014-09-21,2014-09-23,JS-15940,504,2,8.544,-7.476,0.6,2014,9,False
US-2016-168410,2016-02-21,2016-02-26,BV-11245,31,5,68.95,28.959,0.0,2016,2,False
US-2016-168410,2016-02-21,2016-02-26,BV-11245,1330,3,296.37,80.0199,0.0,2016,2,False
US-2016-168410,2016-02-21,2016-02-26,BV-11245,1846,2,39.98,1.999,0.0,2016,2,False
CA-2017-131254,2017-11-19,2017-11-21,NC-18415,772,3,191.058,-46.3998,0.3,2017,11,False
CA-2017-131254,2017-11-19,2017-11-21,NC-18415,252,5,13.04,3.912,0.2,2017,11,False
CA-2017-131254,2017-11-19,2017-11-21,NC-18415,650,6,1525.188,-2287.782,0.8,2017,11,True
CA-2016-123414,2016-08-21,2016-08-27,SU-20665,197,4,9.216,3.3408,0.2,2016,8,False
CA-2016-123414,2016-08-21,2016-08-27,SU-20665,84,2,28.048,3.506,0.2,2016,8,False
CA-2017-137876,2017-04-30,2017-05-05,DJ-13510,1443,2,64.96,21.4368,0.0,2017,4,False
CA-2017-137876,2017-04-30,2017-05-05,DJ-13510,5,4,30.56,14.9744,0.0,2017,4,False
CA-2016-154060,2016-05-02,2016-05-08,DL-12865,766,9,187.056,11.691,0.2,2016,5,False
US-2017-162558,2017-10-02,2017-10-05,Dp-13240,569,2,11.808,1.3284,0.2,2017,10,False
US-2017-162558,2017-10-02,2017-10-05,Dp-13240,552,1,9.656,1.5691,0.2,2017,10,False
US-2017-162558,2017-10-02,2017-10-05,Dp-13240,1788,4,20.736,7.2576,0.2,2017,10,False
US-2017-162558,2017-10-02,2017-10-05,Dp-13240,899,3,27.36,-21.888,0.7,2017,10,False
US-2017-162558,2017-10-02,2017-10-05,Dp-13240,425,7,2314.116,-1002.7836,0.4,2017,10,True
US-2017-162558,2017-10-02,2017-10-05,Dp-13240,992,4,34.236,-26.2476,0.7,2017,10,False
US-2017-162558,2017-10-02,2017-10-05,Dp-13240,577,2,19.76,5.928,0.2,2017,10,False
CA-2017-134439,2017-09-18,2017-09-23,TM-21010,109,2,15.96,7.98,0.0,2017,9,False
CA-2015-119508,2015-12-04,2015-12-09,TZ-21580,251,5,16.9,6.253,0.0,2015,12,False
CA-2015-119508,2015-12-04,2015-12-09,TZ-21580,576,6,25.08,9.0288,0.0,2015,12,False
CA-2015-152681,2015-01-17,2015-01-22,SC-20260,244,2,6.68,2.004,0.0,2015,1,False
CA-2014-130813,2014-01-06,2014-01-08,LS-17230,1822,3,19.44,9.3312,0.0,2014,1,False
CA-2015-120320,2015-03-05,2015-03-09,MV-18190,442,2,31.92,2.394,0.2,2015,3,False
CA-2016-111941,2016-12-25,2016-12-28,BD-11620,699,2,33.568,11.7488,0.2,2016,12,False
CA-2016-123120,2016-09-04,2016-09-08,CV-12295,883,1,63.94,24.9366,0.0,2016,9,False
CA-2016-123120,2016-09-04,2016-09-08,CV-12295,1280,5,60.6,20.4525,0.2,2016,9,False
CA-2016-123120,2016-09-04,2016-09-08,CV-12295,95,4,22.72,6.5888,0.0,2016,9,False
CA-2014-103331,2014-08-26,2014-09-01,KB-16315,103,4,10.68,4.0584,0.0,2014,8,False
CA-2014-103331,2014-08-26,2014-09-01,KB-16315,1768,3,17.34,8.4966,0.0,2014,8,False
CA-2014-103331,2014-08-26,2014-09-01,KB-16315,273,1,3.38,1.5548,0.0,2014,8,False
CA-2015-169278,2015-05-21,2015-05-25,ME-18010,900,4,26.976,8.7672,0.2,2015,5,False
CA-2017-111577,2017-10-16,2017-10-21,AJ-10780,780,7,307.776,111.5688,0.2,2017,10,False
CA-2015-146486,2015-11-09,2015-11-14,DV-13465,1552,5,244.55,4.891,0.0,2015,11,False
CA-2015-146486,2015-11-09,2015-11-14,DV-13465,1284,6,12.24,5.7528,0.0,2015,11,False
CA-2015-146486,2015-11-09,2015-11-14,DV-13465,137,2,13.98,6.0114,0.0,2015,11,False
CA-2015-146486,2015-11-09,2015-11-14,DV-13465,1026,5,899.95,53.997,0.0,2015,11,True
US-2014-168501,2014-11-21,2014-11-27,JK-15325,1284,1,1.632,0.5508,0.2,2014,11,False
US-2014-168501,2014-11-21,2014-11-27,JK-15325,1324,5,267.96,16.7475,0.2,2014,11,False
CA-2015-112053,2015-10-11,2015-10-13,SH-20395,1067,1,31.95,2.2365,0.0,2015,10,False
CA-2017-108539,2017-03-21,2017-03-23,SC-20725,112,4,725.84,210.4936,0.0,2017,3,True
CA-2017-108539,2017-03-21,2017-03-23,SC-20725,237,3,10.896,3.9498,0.2,2017,3,False
CA-2017-108539,2017-03-21,2017-03-23,SC-20725,1307,2,8.544,2.8836,0.2,2017,3,False
CA-2015-149811,2015-01-04,2015-01-10,CS-12250,710,3,32.34,15.5232,0.0,2015,1,False
CA-2015-149811,2015-01-04,2015-01-10,CS-12250,109,5,39.9,19.95,0.0,2015,1,False
US-2017-103814,2017-12-09,2017-12-16,LH-16900,1666,9,143.856,48.5514,0.2,2017,12,False
CA-2016-123932,2016-09-06,2016-09-12,YC-21895,118,4,41.92,15.196,0.2,2016,9,False
CA-2016-123932,2016-09-06,2016-09-12,YC-21895,43,2,329.584,37.0782,0.2,2016,9,False
US-2016-101616,2016-09-03,2016-09-06,CY-12745,802,8,87.28,41.0216,0.0,2016,9,False
CA-2014-113768,2014-05-13,2014-05-19,AH-10030,906,6,279.456,20.9592,0.2,2014,5,False
CA-2014-113768,2014-05-13,2014-05-19,AH-10030,540,2,8.0,3.84,0.0,2014,5,False
CA-2016-138037,2016-09-29,2016-10-03,AR-10540,268,5,27.24,9.534,0.2,2016,9,False
CA-2014-150490,2014-08-05,2014-08-11,SS-20590,996,1,16.36,1.636,0.0,2014,8,False
CA-2014-150490,2014-08-05,2014-08-11,SS-20590,129,2,15.78,0.6312,0.0,2014,8,False
CA-2014-150490,2014-08-05,2014-08-11,SS-20590,361,2,45.98,12.8744,0.0,2014,8,False
US-2017-126060,2017-04-14,2017-04-18,DW-13585,1424,8,198.272,-32.2192,0.2,2017,4,False
CA-2017-100951,2017-06-09,2017-06-10,NC-18625,1490,5,720.76,54.057,0.2,2017,6,True
CA-2016-122017,2016-12-29,2017-01-02,CD-11920,615,6,70.56,23.9904,0.0,2016,12,False
CA-2016-122017,2016-12-29,2017-01-02,CD-11920,298,2,81.96,22.9488,0.0,2016,12,False
CA-2014-123477,2014-01-18,2014-01-21,DW-13195,644,4,64.864,6.4864,0.2,2014,1,False
CA-2016-107790,2016-11-20,2016-11-24,EH-13990,1657,1,151.192,13.2293,0.2,2016,11,False
CA-2017-158071,2017-06-10,2017-06-15,BD-11320,994,3,88.776,7.7679,0.2,2017,6,False
CA-2017-158071,2017-06-10,2017-06-15,BD-11320,222,4,11.56,5.4332,0.0,2017,6,False
CA-2017-158071,2017-06-10,2017-06-15,BD-11320,1260,1,15.58,3.895,0.0,2017,6,False
CA-2017-147403,2017-09-10,2017-09-13,KH-16630,1690,3,85.056,28.7064,0.2,2017,9,False
US-2017-136721,2017-04-08,2017-04-12,NH-18610,25,2,273.96,71.2296,0.0,2017,4,False
US-2017-136721,2017-04-08,2017-04-12,NH-18610,1035,3,306.9,79.794,0.0,2017,4,False
CA-2015-118738,2015-10-24,2015-10-30,AG-10495,1791,3,15.552,5.4432,0.2,2015,10,False
CA-2015-118738,2015-10-24,2015-10-30,AG-10495,943,7,347.361,-69.4722,0.3,2015,10,False
CA-2015-118738,2015-10-24,2015-10-30,AG-10495,1792,2,10.368,3.6288,0.2,2015,10,False
CA-2017-134152,2017-05-27,2017-05-31,RP-19855,996,6,98.16,9.816,0.0,2017,5,False
CA-2017-134152,2017-05-27,2017-05-31,RP-19855,1500,3,31.44,7.86,0.0,2017,5,False
CA-2014-125542,2014-12-05,2014-12-07,NB-18655,395,7,348.488,117.6147,0.2,2014,12,False
CA-2014-125542,2014-12-05,2014-12-07,NB-18655,633,4,172.736,-30.2288,0.2,2014,12,False
CA-2016-136021,2016-08-14,2016-08-18,JM-15580,158,3,15.54,7.6146,0.0,2016,8,False
CA-2016-136021,2016-08-14,2016-08-18,JM-15580,1564,6,105.552,35.6238,0.2,2016,8,False
CA-2016-149195,2016-09-05,2016-09-07,DM-13525,1797,5,25.92,9.072,0.2,2016,9,False
CA-2016-149195,2016-09-05,2016-09-07,DM-13525,1499,8,15.808,5.3352,0.2,2016,9,False
CA-2016-149195,2016-09-05,2016-09-07,DM-13525,1717,2,10.368,3.7584,0.2,2016,9,False
CA-2017-161410,2017-06-26,2017-07-03,CC-12220,347,3,358.2,41.79,0.4,2017,6,False
CA-2017-161410,2017-06-26,2017-07-03,CC-12220,1278,14,545.916,72.7888,0.4,2017,6,True
CA-2017-152786,2017-03-12,2017-03-17,GA-14725,259,9,40.41,18.5886,0.0,2017,3,False
CA-2017-164707,2017-02-18,2017-02-21,CV-12805,1844,3,167.976,10.4985,0.2,2017,2,False
CA-2017-164707,2017-02-18,2017-02-21,CV-12805,1071,3,109.53,47.0979,0.0,2017,2,False
CA-2017-164707,2017-02-18,2017-02-21,CV-12805,201,2,9.82,4.8118,0.0,2017,2,False
CA-2017-163874,2017-11-10,2017-11-12,NC-18535,689,3,26.352,9.5526,0.2,2017,11,False
US-2014-123183,2014-11-19,2014-11-25,GR-14560,187,6,22.5,10.8,0.0,2014,11,False
US-2014-123183,2014-11-19,2014-11-25,GR-14560,207,2,9.96,4.5816,0.0,2014,11,False
US-2014-123183,2014-11-19,2014-11-25,GR-14560,1301,7,213.08,102.2784,0.0,2014,11,False
US-2014-123183,2014-11-19,2014-11-25,GR-14560,1429,6,1025.88,235.9524,0.0,2014,11,True
CA-2014-104829,2014-11-18,2014-11-21,JG-15805,104,7,21.98,9.891,0.0,2014,11,False
US-2016-147340,2016-09-24,2016-09-24,EB-13750,1176,5,63.2,23.384,0.0,2016,9,False
CA-2016-145492,2016-11-20,2016-11-27,MC-17605,365,12,39.0,11.31,0.0,2016,11,False
CA-2016-163202,2016-09-27,2016-10-02,BM-11650,1337,3,2.907,-2.0349,0.7,2016,9,False
CA-2016-117681,2016-04-09,2016-04-14,HF-14995,386,5,556.665,6.549,0.15,2016,4,True
CA-2017-132262,2017-09-21,2017-09-23,ML-18265,1461,2,71.98,15.1158,0.0,2017,9,False
CA-2017-132262,2017-09-21,2017-09-23,ML-18265,1009,2,79.98,26.3934,0.0,2017,9,False
CA-2017-123043,2017-08-24,2017-08-29,AH-10195,499,4,24.672,7.71,0.2,2017,8,False
CA-2017-123043,2017-08-24,2017-08-29,AH-10195,82,1,3.744,1.3104,0.2,2017,8,False
US-2016-143280,2016-02-22,2016-02-26,TZ-21580,36,5,445.96,55.745,0.2,2016,2,False
US-2016-143280,2016-02-22,2016-02-26,TZ-21580,1077,1,36.24,15.2208,0.0,2016,2,False
US-2016-143280,2016-02-22,2016-02-26,TZ-21580,56,3,10.65,5.0055,0.0,2016,2,False
CA-2017-108854,2017-12-08,2017-12-14,DM-13345,1489,4,87.92,40.4432,0.0,2017,12,False
CA-2017-108854,2017-12-08,2017-12-14,DM-13345,1254,1,22.424,8.409,0.2,2017,12,False
CA-2017-108854,2017-12-08,2017-12-14,DM-13345,1602,3,90.48,33.93,0.2,2017,12,False
CA-2017-108854,2017-12-08,2017-12-14,DM-13345,1368,1,42.76,11.1176,0.0,2017,12,False
CA-2017-166856,2017-09-18,2017-09-22,TS-21505,1629,7,10.08,3.528,0.2,2017,9,False
CA-2017-166856,2017-09-18,2017-09-22,TS-21505,962,3,101.34,8.1072,0.0,2017,9,False
CA-2016-153157,2016-09-11,2016-09-14,TB-21625,1272,5,224.75,62.93,0.0,2016,9,False
US-2017-125647,2017-09-23,2017-09-28,LC-16870,613,6,73.176,-197.5752,0.8,2017,9,False
US-2017-125647,2017-09-23,2017-09-28,LC-16870,1813,4,20.736,7.2576,0.2,2017,9,False
US-2017-125647,2017-09-23,2017-09-28,LC-16870,1221,2,39.984,-8.9964,0.2,2017,9,False
CA-2014-132542,2014-10-06,2014-10-08,AM-10360,718,2,15.36,7.68,0.0,2014,10,False
CA-2015-110877,2015-10-23,2015-10-26,JE-15715,1808,7,36.288,12.7008,0.2,2015,10,False
CA-2015-110877,2015-10-23,2015-10-26,JE-15715,933,2,150.384,15.0384,0.2,2015,10,False
US-2016-151827,2016-03-31,2016-04-02,CS-11950,969,3,280.782,-60.8361,0.4,2016,3,False
US-2016-151827,2016-03-31,2016-04-02,CS-11950,152,2,31.984,1.1994,0.2,2016,3,False
US-2016-163258,2016-12-29,2017-01-02,PF-19225,82,3,11.232,3.9312,0.2,2016,12,False
CA-2017-103009,2017-11-03,2017-11-05,PJ-18835,1752,5,26.4,11.88,0.0,2017,11,False
US-2017-120649,2017-01-20,2017-01-26,JF-15490,1133,2,3.52,1.0208,0.0,2017,1,False
CA-2016-153598,2016-12-03,2016-12-06,NM-18520,1028,5,1649.95,659.98,0.0,2016,12,True
CA-2016-153598,2016-12-03,2016-12-06,NM-18520,24,6,111.9,51.474,0.0,2016,12,False
US-2016-108497,2016-06-14,2016-06-14,MH-17290,383,5,599.165,35.245,0.15,2016,6,True
CA-2016-113096,2016-09-02,2016-09-04,SZ-20035,1541,3,46.53,12.0978,0.0,2016,9,False
CA-2014-136861,2014-09-05,2014-09-07,PR-18880,1531,2,31.984,1.999,0.2,2014,9,False
CA-2017-117422,2017-10-21,2017-10-25,FC-14245,170,2,161.568,16.1568,0.2,2017,10,False
CA-2017-117422,2017-10-21,2017-10-25,FC-14245,1326,1,4.064,1.3716,0.2,2017,10,False
CA-2017-117422,2017-10-21,2017-10-25,FC-14245,1451,4,6.216,-4.9728,0.7,2017,10,False
CA-2017-129707,2017-04-25,2017-04-29,LH-16750,1124,4,8.896,0.6672,0.2,2017,4,False
CA-2015-160171,2015-10-19,2015-10-24,RM-19675,1418,5,1640.7,459.396,0.0,2015,10,True
CA-2015-160171,2015-10-19,2015-10-24,RM-19675,1107,3,270.0,97.2,0.0,2015,10,False
CA-2014-103317,2014-07-05,2014-07-08,DM-13525,120,2,19.52,5.368,0.2,2014,7,False
CA-2014-103317,2014-07-05,2014-07-08,DM-13525,1631,5,9.81,-6.867,0.7,2014,7,False
CA-2014-103317,2014-07-05,2014-07-08,DM-13525,1033,3,213.216,15.9912,0.2,2014,7,False
CA-2016-167115,2016-04-04,2016-04-09,EH-14185,897,2,588.784,183.995,0.2,2016,4,True
US-2017-153633,2017-11-13,2017-11-18,TC-21295,495,1,2.064,0.1548,0.2,2017,11,False
CA-2017-155929,2017-09-09,2017-09-13,AI-10855,1592,2,6.368,2.388,0.2,2017,9,False
CA-2015-148712,2015-04-17,2015-04-23,JM-15535,599,1,99.6,36.852,0.0,2015,4,False
CA-2015-148712,2015-04-17,2015-04-23,JM-15535,500,13,62.296,21.0249,0.2,2015,4,False
CA-2015-148712,2015-04-17,2015-04-23,JM-15535,287,3,10.71,2.7846,0.0,2015,4,False
CA-2016-128307,2016-07-25,2016-07-29,BE-11335,1317,1,20.936,7.0659,0.2,2016,7,False
US-2016-127425,2016-08-26,2016-08-31,DR-12880,1396,6,33.0,8.25,0.0,2016,8,False
US-2016-127425,2016-08-26,2016-08-31,DR-12880,1266,5,249.95,87.4825,0.0,2016,8,False
US-2014-119081,2014-09-12,2014-09-19,TA-21385,460,3,357.93,7.1586,0.0,2014,9,False
US-2014-119081,2014-09-12,2014-09-19,TA-21385,1398,5,57.4,10.906,0.0,2014,9,False
US-2014-119081,2014-09-12,2014-09-19,TA-21385,682,2,331.96,149.382,0.0,2014,9,False
US-2014-119081,2014-09-12,2014-09-19,TA-21385,1444,2,40.56,12.9792,0.0,2014,9,False
CA-2016-140613,2016-07-22,2016-07-29,KN-16705,668,5,86.2,24.998,0.0,2016,7,False
US-2017-108700,2017-05-19,2017-05-23,PJ-18835,1566,6,38.016,13.7808,0.2,2017,5,False
CA-2017-160962,2017-04-28,2017-05-02,MC-17605,1505,1,8.384,0.7336,0.2,2017,4,False
CA-2017-160962,2017-04-28,2017-05-02,MC-17605,1150,2,6.848,0.7704,0.2,2017,4,False
CA-2017-130631,2017-12-29,2018-01-02,BS-11755,63,5,19.6,9.604,0.0,2017,12,False
CA-2017-130631,2017-12-29,2018-01-02,BS-11755,796,2,68.46,20.538,0.0,2017,12,False
CA-2017-116680,2017-09-04,2017-09-06,PK-19075,81,6,13.344,4.3368,0.2,2017,9,False
CA-2017-116680,2017-09-04,2017-09-06,PK-19075,382,8,1478.272,92.392,0.2,2017,9,True
US-2014-107405,2014-03-21,2014-03-25,TS-21205,1550,1,16.272,-3.8646,0.2,2014,3,False
CA-2017-101574,2017-09-28,2017-10-04,BD-11725,1029,3,9.24,4.4352,0.0,2017,9,False
CA-2014-146591,2014-01-19,2014-01-20,TS-21340,710,10,32.34,-23.716,0.7,2014,1,False
CA-2014-146591,2014-01-19,2014-01-20,TS-21340,1525,4,56.064,19.6224,0.2,2014,1,False
CA-2014-146591,2014-01-19,2014-01-20,TS-21340,1581,5,108.72,36.693,0.2,2014,1,False
CA-2014-146591,2014-01-19,2014-01-20,TS-21340,1183,5,181.47,-320.597,0.7,2014,1,False
CA-2014-107706,2014-02-14,2014-02-19,ST-20530,1065,3,16.176,6.066,0.2,2014,2,False
CA-2016-122448,2016-06-09,2016-06-14,DB-13210,746,3,122.352,13.7646,0.2,2016,6,False
CA-2014-132451,2014-09-26,2014-09-27,KF-16285,839,3,585.552,73.194,0.2,2014,9,True
CA-2014-132451,2014-09-26,2014-09-27,KF-16285,1813,3,19.44,9.3312,0.0,2014,9,False
CA-2016-158547,2016-05-30,2016-06-04,JM-16195,614,5,123.92,9.294,0.2,2016,5,False
CA-2017-116946,2017-12-19,2017-12-23,TS-21505,1198,5,13.36,4.008,0.2,2017,12,False
CA-2017-116946,2017-12-19,2017-12-23,TS-21505,1552,2,78.256,-17.6076,0.2,2017,12,False
CA-2017-116946,2017-12-19,2017-12-23,TS-21505,1181,7,102.018,-183.6324,0.7,2017,12,False
CA-2017-121741,2017-12-26,2017-12-26,YC-21895,1556,2,750.68,37.534,0.0,2017,12,True
CA-2017-169691,2017-06-15,2017-06-18,Dp-13240,198,3,44.4,22.2,0.0,2017,6,False
CA-2017-169691,2017-06-15,2017-06-18,Dp-13240,1544,5,84.55,22.8285,0.0,2017,6,False
CA-2017-169691,2017-06-15,2017-06-18,Dp-13240,1784,3,17.94,8.7906,0.0,2017,6,False
CA-2016-121356,2016-11-20,2016-11-24,SJ-20500,1630,3,128.4,62.916,0.0,2016,11,False
CA-2014-101770,2014-03-31,2014-04-04,KB-16240,256,1,1.869,-1.3083,0.7,2014,3,False
CA-2017-105487,2017-10-08,2017-10-14,CS-12250,524,1,103.192,11.6091,0.2,2017,10,False
CA-2017-105487,2017-10-08,2017-10-14,CS-12250,957,2,36.0,6.48,0.0,2017,10,False
CA-2017-105487,2017-10-08,2017-10-14,CS-12250,1022,4,239.96,115.1808,0.0,2017,10,False
CA-2017-105487,2017-10-08,2017-10-14,CS-12250,1550,2,40.68,0.4068,0.0,2017,10,False
CA-2017-148999,2017-01-30,2017-02-04,EB-13870,1204,4,419.136,-68.1096,0.2,2017,1,False
CA-2014-107573,2014-12-12,2014-12-17,PB-19150,1493,3,23.472,7.6284,0.2,2014,12,False
CA-2015-156608,2015-10-24,2015-10-29,MT-18070,259,4,3.592,-6.286,0.8,2015,10,False
CA-2017-134495,2017-04-01,2017-04-04,BF-11020,1064,3,23.976,-5.6943,0.2,2017,4,False
CA-2017-134495,2017-04-01,2017-04-04,BF-11020,202,3,6.264,2.0358,0.2,2017,4,False
CA-2017-134495,2017-04-01,2017-04-04,BF-11020,1494,3,20.808,1.8207,0.2,2017,4,False
CA-2017-134495,2017-04-01,2017-04-04,BF-11020,772,3,218.352,-19.1058,0.2,2017,4,False
